L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.12125,-0.0025,-0.02875,-0.00061,-0.0006725,0.00029,0.0225,-0.1275,-0.0325,0.0021675,0.017424999,0.00029,1742109668.870416,user_1
0.12,-0.00125,-0.03375,0.000107500004,0.000275,6e-05,-0.00625,-0.135,-0.0075,-0.0010375,-0.07315,0.01451,1742109668.989852,user_1
0.13,0.0075,-0.02875,-0.006455,0.000535,-3e-05,-0.01625,-0.10125,0.09625,-0.0010675,0.0293725,0.0018300001,1742109669.097058,user_1
0.1175,-0.0025,-0.0325,-0.00125,0.0012825,0.0010225,0.01125,-0.12125,0.00875,-0.0015575,0.0590825,-0.0078425,1742109669.2110069,user_1
0.12125,0.0025,-0.02875,0.000107500004,-0.0006725,3e-05,0.03,-0.145,-0.06875,-0.0083475,-0.012725,0.0064850003,1742109669.330633,user_1
0.12125,-0.005,-0.03375,0.000275,0.000825,0.0006725,-0.01625,-0.1075,0.0625,-0.010545,-0.0847775,0.0018925001,1742109669.439112,user_1
0.1225,-0.0125,-0.02375,0.0063475,-0.000625,1.5e-05,0.00625,-0.12,0.04,0.01982,0.081847504,-0.0059499997,1742109669.552873,user_1
0.12,-0.00125,-0.035,-0.0001975,0.00045750002,0.0,0.01125,-0.12,-0.00625,-0.031845,0.050705,-0.012435,1742109669.6704562,user_1
0.12,-0.005,-0.02875,9.25e-05,0.001145,-9.25e-05,0.01625,-0.1175,-0.015,0.012984999,-0.0577075,0.01413,1742109669.781019,user_1
0.11875,0.00125,-0.035,-0.0003975,0.000365,0.00032,-0.005,-0.12375,0.0675,0.0039224997,-0.07756,0.0108025,1742109669.894989,user_1
0.12,-0.01125,-0.03,-0.00091500004,0.001525,0.00029,0.00625,-0.1225,0.01,-0.0044400003,0.07547,-0.01033,1742109670.010532,user_1
0.11875,-0.00375,-0.03125,0.00029,-0.000885,0.0001825,0.02375,-0.135,-0.03375,0.00058,0.00035,0.0024100002,1742109670.130283,user_1
0.11875,-0.0025,-0.035,6e-05,0.0001825,0.0005025,-0.005,-0.12875,0.02625,0.00328,-0.07177749,0.0085,1742109670.237012,user_1
0.12625,0.0025,-0.02875,0.000655,-0.002365,-0.001175,-0.0,-0.09125,0.04875,0.0234825,0.052765,-0.0077199996,1742109670.351007,user_1
0.11875,-0.0025,-0.0375,-0.000565,-0.00016750001,-0.000365,0.005,-0.1325,-0.01375,-0.00113,0.042985,-0.0094449995,1742109670.4700868,user_1
0.12125,-0.00375,-0.03125,0.0002125,0.00033500002,0.00032,0.0275,-0.1375,-0.04,-0.0041799997,-0.0155175,0.0049125,1742109670.579094,user_1
0.1225,-0.0,-0.03125,-3e-05,-0.0007025,0.000625,-0.02875,-0.12125,0.055,-0.0311425,-0.1001275,0.0062725,1742109670.6929972,user_1
0.12,-0.02125,-0.0225,0.0111225005,-0.001115,-0.0024249998,0.00625,-0.12625,0.04625,0.033997502,0.061584998,-0.002655,1742109670.810555,user_1
0.12125,0.0025,-0.0375,0.001115,3e-05,-0.0007025,0.01125,-0.12625,-0.01,0.007385,0.028305,-0.002075,1742109670.929321,user_1
0.12,-0.00375,-0.03,-1.5e-05,0.000825,-0.000365,0.0125,-0.12125,-0.03875,-0.0012050001,-0.052215,0.013182499,1742109671.035006,user_1
0.09125,0.015,-0.055,-0.0062875,0.0027,0.0049274997,-0.0725,-0.07875,0.23375,-0.0105125,-0.0266575,-0.00154,1742109671.150388,user_1
0.115,-0.0025,-0.02875,-0.002655,0.0010975,0.002395,0.0175,-0.11125,0.01375,-0.0006875,0.062745,-0.0087749995,1742109671.270591,user_1
0.12125,-0.00125,-0.0325,-0.0010675,-0.00058,0.00035,0.0175,-0.12375,-0.00375,0.000365,0.023315001,-0.0034625002,1742109671.3768902,user_1
0.11875,-0.00125,-0.03375,0.000305,0.0004725,-0.00026,0.02375,-0.12625,-0.04625,-0.0059975,-0.0405575,0.00064,1742109671.4910522,user_1
0.12,0.00125,-0.0325,-0.0001375,0.0006875,0.0004725,-0.00375,-0.135,0.04375,-0.0119175,-0.079345,0.006715,1742109671.609666,user_1
0.12125,-0.015,-0.0275,0.000305,0.001175,0.0001975,0.00375,-0.13125,0.005,-0.0043175,0.0685575,-0.0164025,1742109671.718934,user_1
0.12,-0.00375,-0.03,0.000365,-0.0007325,-4.5e-05,0.00875,-0.13875,0.0025,0.0036775,0.0145725,0.0013875001,1742109671.832705,user_1
