L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.06,0.05125,-0.1225,0.065277494,-0.157975,-0.0107125,-0.00875,-0.05375,0.1125,0.0007625,0.000107500004,-0.0003825,1742102957.413829,user_1
-0.005,0.08125,0.10125,-0.012665,0.047790002,-0.00441,0.00375,-0.065,0.1125,0.0007475,0.0006725,-0.00122,1742102957.527673,user_1
0.005,0.10375,-0.0375,-0.04045,0.054137502,0.02121,0.005,-0.05875,0.1125,0.0006725,-0.0001225,-0.00026,1742102957.647114,user_1
0.005,0.1125,-0.08125,-0.01799,0.0290075,0.0028675,0.00375,-0.055,0.1125,-0.00045750002,-4.5e-05,0.000305,1742102957.754827,user_1
-0.03,0.10625,-0.16875,0.0261525,-0.0370625,-0.006165,0.0025,-0.055,0.1125,-0.0001225,-6e-05,0.0001225,1742102957.868809,user_1
-0.1525,-0.03875,0.3125,0.07869,-0.100175,-0.0128925,0.00875,-0.0625,0.1125,-0.0010375,-7.75e-05,0.00064,1742102957.987193,user_1
0.04625,0.09,0.0625,-0.029785,0.06958,0.018905,0.00375,-0.0525,0.11125,-0.0015875,-0.000107500004,0.00084,1742102958.09684,user_1
0.02875,0.09375,-0.07125,-0.0109399995,0.03807,0.009185,0.005,-0.0525,0.1125,-0.0001975,-6e-05,0.0001375,1742102958.2108102,user_1
-0.02875,0.1275,-0.12625,0.0015725,-0.0034625002,0.0139625,0.005,-0.05375,0.11125,-0.0006875,-0.00023,0.00061,1742102958.327716,user_1
-0.065,-0.115,0.37375,0.0885,-0.113205,-0.027787501,0.0075,-0.05625,0.1075,-0.002,0.0001525,0.0003975,1742102958.446707,user_1
0.0225,0.11625,0.09375,-0.0034949998,0.058900002,0.0007475,0.0025,-0.05,0.11,-0.0016775,0.00016750001,0.000535,1742102958.5526688,user_1
0.03375,0.1075,-0.03125,0.0040125,0.0582725,-0.003175,0.0075,-0.05375,0.1125,1.5e-05,0.0,-0.000107500004,1742102958.6682088,user_1
0.02,0.10375,-0.0925,-0.0151825,0.020537501,0.0047,0.00375,-0.055,0.1125,-0.00055,-0.0001975,0.00055,1742102958.7872949,user_1
-0.02375,0.09875,-0.14625,0.0490425,-0.0973675,-0.0215,-0.0,-0.05625,0.1175,0.000365,0.00033500002,-0.0010075001,1742102958.8938,user_1
0.04375,0.01375,0.12,0.043595,-0.0034325,-0.040955003,0.00375,-0.0575,0.1175,0.00091500004,0.00035,-0.0012050001,1742102959.007636,user_1
0.03625,0.0825,0.005,-0.047805,0.04924,0.021805,0.00125,-0.05625,0.1125,0.0010075001,-0.0001975,-0.00023,1742102959.127218,user_1
0.0125,0.09125,-0.10375,-0.02559,0.030945,0.0225075,0.00125,-0.05625,0.11375,9.25e-05,0.0001375,-0.0001225,1742102959.2346728,user_1
-0.025,0.10375,-0.16625,0.035462502,-0.0644225,-0.0042575,-0.0,-0.05375,0.11625,0.00058,9.25e-05,-0.000565,1742102959.348672,user_1
0.10125,0.0625,0.04625,0.033965,-0.033355,-0.03682,0.00375,-0.05375,0.11625,0.00154,0.0002125,-0.0016325001,1742102959.4674802,user_1
0.04875,0.08125,0.04125,-0.0249175,0.050155,0.0046225,-0.00125,-0.05125,0.1125,0.0010225,-0.0001225,-0.00032,1742102959.5768151,user_1
