L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.015,0.00125,0.1225,0.00125,0.00029,0.000107500004,0.15375,0.03375,0.05125,0.0043175,-0.0018,0.0051424997,1742092332.620727,user_1
0.015,0.0,0.12125,-0.000855,0.0007625,0.0025025,0.0425,0.07,0.0325,-0.0161275,-0.0158075,-0.0675975,1742092332.733129,user_1
0.02375,-0.01,0.1225,-0.0024875,-0.00116,-0.00154,-0.10875,0.04625,0.19625,0.0709525,0.030885,0.0475775,1742092332.8495271,user_1
0.01125,-0.0075,0.1225,0.0006875,1.5e-05,-0.0001225,0.00375,0.0475,0.13,0.0463875,0.0004125,0.03653,1742092332.961782,user_1
0.01625,0.00125,0.12125,-0.0001225,-0.00026,-0.00035,0.1,0.05625,0.07875,0.0164025,0.02559,0.021485,1742092333.080908,user_1
0.015,-0.005,0.1225,0.000565,-7.75e-05,-0.0007025,0.16125,0.02875,0.06125,-0.00322,-0.0022125002,-0.005935,1742092333.18832,user_1
0.01625,-0.005,0.1225,-0.0004425,0.00016750001,0.00058,0.18375,0.11125,0.03375,-0.008865,-0.0207525,-0.0499725,1742092333.308117,user_1
0.01875,-0.0025,0.1225,0.000625,-9.25e-05,-0.0018925001,-0.2775,-0.0275,0.48,-0.0992725,-0.01468,-0.0086525,1742092333.421427,user_1
0.015,0.00125,0.1225,0.0011900001,0.00048750002,0.00079250004,0.0375,0.1275,0.14125,0.072142504,-0.026855,0.041505,1742092333.530082,user_1
0.01875,0.00125,0.1225,7.75e-05,0.000107500004,-9.25e-05,0.07125,0.03625,0.08625,-0.0083625,0.02797,0.02797,1742092333.6431649,user_1
0.015,-0.005,0.1225,0.0007775,4.5e-05,-0.000565,0.14625,0.02875,0.07,-0.006515,0.0271,0.00647,1742092333.76676,user_1
0.01625,-0.00125,0.1225,0.00061,0.0001225,-0.00058,0.155,0.0425,0.04875,-0.0027774998,-0.0074625,-0.0124975005,1742092333.87025,user_1
0.01375,-0.00125,0.1225,-0.0007775,0.0001825,0.0012975,-0.05875,0.10375,0.0275,-0.0500025,-0.05931,-0.077667505,1742092333.984245,user_1
0.015,0.00375,0.1225,-0.0028525,-0.00087,0.000855,-0.04375,0.02375,0.1025,0.059875,0.0146025,0.0444025,1742092334.101237,user_1
0.01625,-0.0075,0.1225,0.000565,0.0001975,0.00023,0.0025,-0.00125,0.1125,0.0109399995,0.0133525,0.0425425,1742092334.212257,user_1
0.01375,0.00125,0.1225,0.00033500002,4.5e-05,-0.00033500002,0.1325,0.05625,0.07875,-0.0028074998,0.035462502,0.0204175,1742092334.329175,user_1
0.0175,0.0,0.1225,0.00023,0.00026,0.0009625,0.1625,0.05,0.04375,0.003235,0.0063175,-0.01175,1742092334.4424791,user_1
0.0175,-0.00375,0.12125,-0.0001825,7.75e-05,-0.00023,0.0925,0.16,0.0175,-0.029662501,-0.0290075,-0.07132,1742092334.5617762,user_1
