L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.04375,-0.01625,0.06625,-0.0042575,0.0044250004,-0.0065625,0.04875,-0.02625,0.0825,0.0054925,0.0069724997,0.0016025,1742092764.149302,user_1
0.0425,-0.01625,0.0625,-0.01538,-0.02623,-0.001115,0.0525,-0.02125,0.075,-4.5e-05,-0.0164175,-0.0022425,1742092764.26848,user_1
-0.0325,-0.11375,0.10875,-0.0246875,0.044740003,0.00583,-0.09625,-0.1425,0.3225,-0.0266425,-0.054397497,0.0098425,1742092764.373007,user_1
0.02,-0.02125,0.1025,0.0065,0.0313575,0.0022274998,0.0075,-0.0025,0.12875,-0.017075,0.0384225,0.0015725,1742092764.489059,user_1
0.03875,-0.01875,0.0725,0.0001225,0.009262499,-0.000885,0.03625,-0.02625,0.09,0.0028225,0.0204175,0.0027925,1742092764.608992,user_1
0.03875,-0.0225,0.07875,-0.0072625,-0.0178075,-4.5e-05,0.04875,-0.0225,0.08,-0.00267,-0.0128475,-0.0031125,1742092764.714059,user_1
-0.0875,0.00625,0.23,-0.0313425,-0.08928,-0.008895,0.00125,-0.01875,0.1275,-0.0034175,-0.107865,-0.00946,1742092764.830998,user_1
-0.00375,-0.01375,0.135,0.040375,0.0569925,0.0046550003,-0.00375,-0.045,0.15,-0.0130625,0.052474998,0.0034625002,1742092764.949069,user_1
0.0475,-0.02,0.05375,0.0073249997,0.022979999,-0.00322,0.04125,-0.0225,0.085,-0.000655,0.02539,0.0046225,1742092765.055733,user_1
0.03875,-0.02,0.06375,-0.012925,-0.02826,4.5e-05,0.04875,-0.02125,0.085,-0.0007325,-0.0098125,-0.00116,1742092765.169922,user_1
-0.09625,0.02375,0.20625,-0.033875,-0.128205,0.0076599997,0.0275,-0.0225,0.1,-0.0163425,-0.049147498,-0.0063625,1742092765.289034,user_1
-0.01125,0.00875,0.14375,0.044997502,0.037552502,0.006515,-0.0125,-0.0475,0.1475,0.0405575,0.030105,-0.0018475,1742092765.3976982,user_1
0.025,-0.0075,0.09875,0.009385,0.0181125,0.0010225,0.0275,-0.03,0.0975,0.0101475,0.030685,0.00052,1742092765.5107672,user_1
0.0425,-0.01875,0.065,-0.002655,0.0018150001,-0.00264,0.0425,-0.0175,0.0775,0.0019824998,0.005065,0.0011900001,1742092765.629389,user_1
0.01875,-0.00125,0.07875,-0.0183575,-0.0550375,0.0009625,0.04,-0.01875,0.07125,-0.0028525,-0.03267,-0.005645,1742092765.7486851,user_1
-0.01125,0.06125,0.185,-0.03505,0.05127,-0.0019375,0.00625,0.07375,0.1325,0.0425425,0.03444,-0.0034025,1742092765.852885,user_1
0.03125,-0.00375,0.08625,0.007415,0.030975001,-0.0019075,0.0275,-0.025,0.10125,0.017182501,0.036927503,0.0021525,1742092765.968705,user_1
0.05,-0.02125,0.0575,-0.00792,-0.0007625,-0.0039375,0.04875,-0.0225,0.075,0.0033275,0.0061025,0.00116,1742092766.089706,user_1
